ID	DOCULECT	CONCEPT	VALUE	FORM	PROTO	PROTO_FORMS	COGIDS	TOKENS
2434	Atsi	sky	mau²¹ khuŋ⁵¹	mau²¹+khuŋ⁵¹	 	 	464 2840	m au ²¹ + kʰ u ŋ ⁵¹
2435	Bola	sky	mau³¹ khauŋ⁵⁵	mau³¹+khauŋ⁵⁵	 	 	464 2841	m au ³¹ + kʰ au ŋ ⁵⁵
2436	Lashi	sky	mou³³ khuŋ³³	mou³³+khuŋ³³	 	 	464 2842	m ou ³³ + kʰ u ŋ ³³
2437	Maru	sky	muk⁵⁵	muk⁵⁵			464	m u k ⁵⁵
2438	Xiandao	sky	mau³¹	mau³¹			464	m au ³¹
2555	Old_Burmese	sky	nam	nam		*nam	469	n a m
3711	Atsi	slanting / leaning	jo̱n⁵⁵	jo̱n⁵⁵			784	j o̱ n ⁵⁵
3712	Bola	slanting / leaning	ja̱k⁵⁵	ja̱k⁵⁵		*ʔjik	784	j a̱ k ⁵⁵
3713	Lashi	slanting / leaning	jə̱ːʔ⁵⁵	jə̱ːʔ⁵⁵			784	j ə̱ː ʔ ⁵⁵
1280	Old_Burmese	sleep	ip	ip		*ʔip / *ʔjip / *jip	221	i p
1281	Rangoon	sleep	eʔ⁴	eʔ⁴			221	e ʔ ⁴
1282	Atsi	sleep	ju̱p⁵⁵	ju̱p⁵⁵			221	j u̱ p ⁵⁵
1283	Bola	sleep	ja̱p⁵⁵	ja̱p⁵⁵			221	j a̱ p ⁵⁵
1284	Lashi	sleep	ju̱ːp⁵⁵	ju̱ːp⁵⁵			221	j u̱ː p ⁵⁵
1285	Maru	sleep	jap³¹	jap³¹		*jup / *jip	221	j a p ³¹
1286	Xiandao	sleep	it⁵⁵	it⁵⁵			221	i t ⁵⁵
1861	Rangoon	sleeve	ĩ⁵⁵ tɕi²² lɛʔ⁴ mɑ̃u⁵⁵	ĩ⁵⁵+tɕi²²+lɛʔ⁴+mɑ̃u⁵⁵	   	   	2570 2571 1324 2572	ĩ ⁵⁵ + tɕ i ²² + l ɛ ʔ ⁴ + m ɑ̃u ⁵⁵
1862	Achang_Longchuan	sleeve	tse³¹ lɔʔ⁵⁵	tse³¹+lɔʔ⁵⁵	 	 *lak	2573 1325	ts e ³¹ + l ɔ ʔ ⁵⁵
1863	Atsi	sleeve	pu²¹ loʔ²¹	pu²¹+loʔ²¹	 	 	2574 1326	p u ²¹ + l o ʔ ²¹
1864	Bola	sleeve	pŭ³¹ laʔ³¹	pŭ³¹+laʔ³¹	 	 *lak	2575 1327	p ŭ ³¹ + l a ʔ ³¹
1865	Lashi	sleeve	pji³³ lɔʔ³¹	pji³³+lɔʔ³¹	 	 	2576 1328	p j i ³³ + l ɔ ʔ ³¹
1866	Maru	sleeve	pau³¹ lɔʔ³¹	pau³¹+lɔʔ³¹	 	 *lak	2577 1329	p au ³¹ + l ɔ ʔ ³¹
1867	Xiandao	sleeve	tsi³¹ lɔʔ⁵⁵	tsi³¹+lɔʔ⁵⁵	 	 	2578 1330	ts i ³¹ + l ɔ ʔ ⁵⁵
680	Bola	slow	ta³⁵	ta³⁵		*daX / *dzaX	99	t a ³⁵
681	Maru	slow	tsɔ⁵⁵	tsɔ⁵⁵		*dzaX	99	ts ɔ ⁵⁵
4572	ProtoBurmish	slow	*dzaX	dza³	*dzaX	*dzaX	99	dz a ³
3389	Old_Burmese	small	ṅay	ṅai		*ŋai	668	ṅ/ŋ ai
3390	Rangoon	small	ŋɛ²²	ŋɛ²²			668	ŋ ɛ ²²
3391	Achang_Longchuan	small	ȵi⁵⁵	ȵi⁵⁵		*mjai / *mji / *mje / *mai / *mi / *me / *njai / *nji / *nje / *ne / *ɲai / *ɲi / *ɲe	400	ȵ i ⁵⁵
3392	Bola	small	ŋai⁵⁵	ŋai⁵⁵		*ŋai	668	ŋ ai ⁵⁵
3393	Lashi	small	ŋɛː³¹	ŋɛː³¹			668	ŋ ɛː ³¹
3394	Maru	small	ŋai³¹	ŋai³¹		*ŋai	668	ŋ ai ³¹
3395	Xiandao	small	ɲɛ⁵¹	ɲɛ⁵¹			668	ɲ ɛ ⁵¹
5141	ProtoBurmish	small	*ŋai	ŋai¹	*ŋai	*ŋai	668	ŋ ai ¹
2558	Old_Burmese	smell	namḥ	namḥ		*namH	471	n a m ḥ/⁵
2559	Achang_Longchuan	smell	nam³¹	nam³¹		*namH	471	n a m ³¹
2560	Atsi	smell	nam⁵¹	nam⁵¹			471	n a m ⁵¹
2561	Bola	smell	nɛ̱̃⁵⁵	nɛ̱̃⁵⁵		*ʔnam / *ʔnan	473	n ɛ̱̃ ⁵⁵
2562	Lashi	smell	naːm³¹	naːm³¹			471	n aː m ³¹
2563	Maru	smell	nɛ̃³¹	nɛ̃³¹		*nam	469	n ɛ̃ ³¹
2564	Xiandao	smell	nam³¹	nam³¹			471	n a m ³¹
4944	ProtoBurmish	smell	*namH	nam²	*namH	*namH	471	n a m ²
3841	Old_Burmese	smoke	aʔ khuiwḥ	aʔ+khui̯ḥ	 	 *ʔkuH / *ʔkuH / *kuH	3499 1627	a ʔ + kʰ ui̯ ḥ/⁵
3842	Rangoon	smoke	mi⁵⁵ kho⁵⁵	mi⁵⁵+kho⁵⁵	 	 	3500 1628	m i ⁵⁵ + kʰ o ⁵⁵
3843	Achang_Longchuan	smoke	ni³¹ xau³¹	ni³¹+xau³¹	 	 *ʔkuH / *kuH	3501 1629	n i ³¹ + x au ³¹
3844	Atsi	smoke	mji²¹ khau²¹	mji²¹+khau²¹	 	 	3502 811	m j i ²¹ + kʰ au ²¹
3845	Lashi	smoke	mji³³ khou⁵⁵	mji³³+khou⁵⁵	 	 	3503 1630	m j i ³³ + kʰ ou ⁵⁵
3846	Maru	smoke	mji²¹ khuk⁵⁵	mji²¹+khuk⁵⁵	 	 *ku / *kuH / *kuX	3504 1631	m j i ²¹ + kʰ u k ⁵⁵
3847	Xiandao	smoke	n̥i³¹ xau³¹	n̥i³¹+xau³¹	 	 	3505 811	n̥ i ³¹ + x au ³¹
3976	Bola	smoke / fumigate	ma̱i⁵⁵	ma̱i⁵⁵		*ʔmai	829	m a̱i ⁵⁵
3977	Maru	smoke / fumigate	ma̱i³¹	ma̱i³¹		*ʔmai	829	m a̱i ³¹
5302	ProtoBurmish	smoke / fumigate	*ʔmai	ˀmai¹	*ʔmai	*ʔmai	829	ˀm ai ¹
79	Old_Burmese	snail	pak kyiʔ	pak+kjiʔ	 	*bak *gjeX / *gjɛX	11 184	p a k + k j i ʔ
80	Rangoon	snail	khɑ⁵³ ju⁵³ pɛʔ⁴ tɕi⁵³	khɑ⁵³+ju⁵³+pɛʔ⁴+tɕi⁵³	   	   	1712 1713 954 1714	kʰ ɑ ⁵³ + j u ⁵³ + p ɛ ʔ ⁴ + tɕ i ⁵³
81	Atsi	snail	nŏ⁵⁵ pap²¹	nŏ⁵⁵+pap²¹	 	 	1715 955	n ŏ ⁵⁵ + p a p ²¹
82	Bola	snail	nɔ̆³¹ pɛʔ³¹	nɔ̆³¹+pɛʔ³¹	 	 *bap / *bat	1716 956	n ɔ̆ ³¹ + p ɛ ʔ ³¹
83	Lashi	snail	nə̆⁵⁵ pap³¹	nə̆⁵⁵+pap³¹	 	 	1717 957	n ə̆ ⁵⁵ + p a p ³¹
84	Maru	snail	nŭŋ³⁵ pɛʔ³¹	nŭŋ³⁵+pɛʔ³¹	 	 *bap / *bat	1718 958	n ŭ ŋ ³⁵ + p ɛ ʔ ³¹
85	Xiandao	snail	tʂhɔʔ⁵⁵ pap⁵⁵	tʂhɔʔ⁵⁵+pap⁵⁵	 	 	1719 10	ʈʂʰ ɔ ʔ ⁵⁵ + p a p ⁵⁵
4484	ProtoBurmish	snail	*bak	bak⁴	*bak	*bak	11	b a k ⁴
1918	Atsi	snake	la̱ŋ⁵¹ mui⁵¹	la̱ŋ⁵¹+mui⁵¹	 	 	346 2603	l a̱ ŋ ⁵¹ + m ui ⁵¹
1919	Bola	snake	lɔ̃⁵⁵ mø⁵⁵	lɔ̃⁵⁵+mø⁵⁵	 	*laŋ 	346 2604	l ɔ̃ ⁵⁵ + m ø ⁵⁵
1920	Lashi	snake	la̱ŋ³³ mju³¹	la̱ŋ³³+mju³¹	 	 	346 2605	l a̱ ŋ ³³ + m j u ³¹
1921	Maru	snake	lɔ̃³¹ mɔi³¹	lɔ̃³¹+mɔi³¹	 	*laŋ 	346 2606	l ɔ̃ ³¹ + m ɔi ³¹
1613	Old_Burmese	snap / break (a stick)	khyuiwḥ	khjui̯ḥ		*ʔkjuH / *ʔkjuH / *kjuH	311	kʰ j ui̯ ḥ/⁵
1614	Rangoon	snap / break (a stick)	tɕho⁵⁵	tɕho⁵⁵			283	tɕʰ o ⁵⁵
1615	Achang_Longchuan	snap / break (a stick)	khʐau³¹	khʐau³¹			283	kʰ ʐ au ³¹
1616	Atsi	snap / break (a stick)	khjui²¹	khjui²¹			283	kʰ j ui ²¹
1617	Bola	snap / break (a stick)	khju³⁵	khju³⁵		*kjuX	283	kʰ j u ³⁵
1618	Lashi	snap / break (a stick)	lɔ̱ʔ⁵⁵ khjaːu⁵⁵	lɔ̱ʔ⁵⁵+khjaːu⁵⁵	 	 	2417 1277	l ɔ̱ ʔ ⁵⁵ + kʰ j aːu ⁵⁵
1619	Maru	snap / break (a stick)	khjuk⁵⁵	khjuk⁵⁵		*kju / *kjuH / *kjuX / *kru / *kruH / *kruX	281	kʰ j u k ⁵⁵
1620	Xiandao	snap / break (a stick)	khʐau³¹	khʐau³¹			283	kʰ ʐ au ³¹
4756	ProtoBurmish	snap / break (a stick)	*kjuX	kju³	*kjuX	*kjuX	283	k j u ³
4784	ProtoBurmish	snap / break (a stick)	*ʔkjuH	ˀkju²	*ʔkjuH	*ʔkjuH	311	ˀk j u ²
4420	Old_Burmese	snow	nhaṅḥ	nhaṅḥ		*ʔnaŋH / *ʔnaŋH	926	nʰ a ṅ/ŋ ḥ/⁵
4421	Rangoon	snow	shi⁵⁵ n̥ĩ⁵⁵	shi⁵⁵+n̥ĩ⁵⁵	 	 	3722 1684	sʰ i ⁵⁵ + n̥ ĩ ⁵⁵
4422	Bola	snow	ŋɛ̱̃⁵⁵	ŋɛ̱̃⁵⁵		*ʔŋam / *ʔŋan	927	ŋ ɛ̱̃ ⁵⁵
794	Old_Burmese	soak / steep	cim	cim		*dzim / *dʒim	131	c i m
795	Rangoon	soak / steep	sẽ²²	sẽ²²			131	s ẽ ²²
796	Achang_Longchuan	soak / steep	tsin⁵⁵	tsin⁵⁵		*dzim / *dzin	132	ts i n ⁵⁵
797	Bola	soak / steep	tʃam⁵⁵	tʃam⁵⁵			131	tʃ a m ⁵⁵
798	Maru	soak / steep	tʃam³¹	tʃam³¹		*dʒum / *dʒim	130	tʃ a m ³¹
799	Xiandao	soak / steep	tsin⁵⁵	tsin⁵⁵			131	ts i n ⁵⁵
4604	ProtoBurmish	soak / steep	*dʒim	dʒim¹	*dʒim	*dʒim	131	dʒ i m ¹
4605	ProtoBurmish	soak / steep	*dzim	dzim¹	*dzim	*dzim	132	dz i m ¹
594	Rangoon	soldier	siʔ⁴ tθɑ⁵³	siʔ⁴+tθɑ⁵³	 	 	1913 93	s i ʔ ⁴ + tθ ɑ ⁵³
595	Achang_Longchuan	soldier	ʑa⁵⁵ tsɔ³¹	ʑa⁵⁵+tsɔ³¹	 	 *dzaH	1914 93	ʑ a ⁵⁵ + ts ɔ ³¹
1078	Atsi	soldier	kje⁵¹	kje⁵¹			190	k j e ⁵¹
1079	Bola	soldier	kjɛ⁵⁵	kjɛ⁵⁵		*gjɛ	190	k j ɛ ⁵⁵
1080	Lashi	soldier	kji³¹	kji³¹			190	k j i ³¹
1081	Maru	soldier	kjɛ³¹	kjɛ³¹		*gjɛ / *grɛ	190	k j ɛ ³¹
4663	ProtoBurmish	soldier	*gjɛ	gjɛ¹	*gjɛ	*gjɛ	190	g j ɛ ¹
966	Achang_Longchuan	solid	kəm⁵⁵	kəm⁵⁵			160	k ə m ⁵⁵
967	Atsi	solid	kɤŋ²¹	kɤŋ²¹			160	k ɤ ŋ ²¹
968	Bola	solid	kaŋ³¹	kaŋ³¹		*giŋH	160	k a ŋ ³¹
969	Lashi	solid	kəːŋ³³	kəːŋ³³			160	k əː ŋ ³³
970	Maru	solid	kaŋ³⁵	kaŋ³⁵		*ganH / *giŋH	1157	k a ŋ ³⁵
971	Xiandao	solid	kɯm⁵⁵	kɯm⁵⁵			1158	k ɯ m ⁵⁵
4633	ProtoBurmish	solid	*giŋH	giŋ²	*giŋH	*giŋH	160	g i ŋ ²
624	Old_Burmese	son	saḥ	saḥ		*ʔsaH / *saH / *ʃaH	96	s a ḥ/⁵
625	Rangoon	son	tθɑ⁵⁵	tθɑ⁵⁵			1066	tθ ɑ ⁵⁵
626	Achang_Longchuan	son	tsɔ³¹ lo³¹	tsɔ³¹+lo³¹	 	*dzaH 	1067 1940	ts ɔ ³¹ + l o ³¹
627	Atsi	son	juʔ²¹ ke⁵¹ tso²¹	juʔ²¹+ke⁵¹+tso²¹	  	  	1941 1942 1068	j u ʔ ²¹ + k e ⁵¹ + ts o ²¹
628	Bola	son	ta³¹	ta³¹		*daH / *dzaH	1069	t a ³¹
629	Lashi	son	tsə̆³³ sa̱ŋ³³	tsə̆³³+sa̱ŋ³³	 	 	1070 1943	ts ə̆ ³³ + s a̱ ŋ ³³
630	Maru	son	tso	tso			93	ts o
631	Xiandao	son	juʔ³¹ cɛ⁵⁵ tsɔ³¹	juʔ³¹+cɛ⁵⁵+tsɔ³¹	  	  	1944 93 1945	j u ʔ ³¹ + c ɛ ⁵⁵ + ts ɔ ³¹
4569	ProtoBurmish	son	*ʔsaH	ˀsa²	*ʔsaH	*ʔsaH	96	ˀs a ²
2097	Old_Burmese	son-in-law	saʔ mak	saʔ+mak	 	 *mak	2677 383	s a ʔ + m a k
2098	Achang_Longchuan	son-in-law	tsɔ³¹ mɔʔ³¹	tsɔ³¹+mɔʔ³¹	 	 	2678 383	ts ɔ ³¹ + m ɔ ʔ ³¹
2099	Atsi	son-in-law	tso²¹ moʔ⁵⁵	tso²¹+moʔ⁵⁵	 	 	2679 383	ts o ²¹ + m o ʔ ⁵⁵
2100	Bola	son-in-law	tă³¹ maʔ⁵⁵	tă³¹+maʔ⁵⁵	 	 	2680 383	t ă ³¹ + m a ʔ ⁵⁵
2101	Lashi	son-in-law	tsə̆³³ mɔʔ⁵⁵	tsə̆³³+mɔʔ⁵⁵	 	 	2681 383	ts ə̆ ³³ + m ɔ ʔ ⁵⁵
2102	Maru	son-in-law	tsɔ̆³⁵ mɔʔ³¹	tsɔ̆³⁵+mɔʔ³¹	 	 *mak	2682 383	ts ɔ̆ ³⁵ + m ɔ ʔ ³¹
2103	Xiandao	son-in-law	tsɔ³¹ mɔʔ⁵⁵	tsɔ³¹+mɔʔ⁵⁵	 	 	2683 383	ts ɔ ³¹ + m ɔ ʔ ⁵⁵
3641	Old_Burmese	song	si khraṅḥ	si+khraṅḥ	 	*ʔse / *ʔsɛ / *se / *sɛ / *ʃe / *ʃɛ 	1593 3397	s i + kʰ r a ṅ/ŋ ḥ/⁵
3642	Rangoon	song	tθi²² tɕhĩ⁵⁵	tθi²²+tɕhĩ⁵⁵	 	 	729 3398	tθ i ²² + tɕʰ ĩ ⁵⁵
277	Achang_Longchuan	sore / boil	pʐəŋ⁵⁵	pʐəŋ⁵⁵		*briŋ	47	p ʐ ə ŋ ⁵⁵
278	Atsi	sore / boil	pjiŋ⁵¹	pjiŋ⁵¹			48	p j i ŋ ⁵¹
279	Bola	sore / boil	pjaŋ⁵⁵	pjaŋ⁵⁵		*bjiŋ	48	p j a ŋ ⁵⁵
280	Lashi	sore / boil	pjiŋ³¹	pjiŋ³¹			48	p j i ŋ ³¹
281	Maru	sore / boil	pjaŋ³¹	pjaŋ³¹		*bjiŋ / *briŋ	47	p j a ŋ ³¹
282	Xiandao	sore / boil	pɯŋ⁵⁵	pɯŋ⁵⁵			48	p ɯ ŋ ⁵⁵
256	Achang_Longchuan	soul / spirit	a³¹ pʐua⁵⁵	a³¹+pʐwa⁵⁵	 	 *bra	1807 45	a ³¹ + p ʐ w a ⁵⁵
257	Atsi	soul / spirit	sĕ²¹ pjo⁵¹	sĕ²¹+pjo⁵¹	 	 	1808 46	s ĕ ²¹ + p j o ⁵¹
258	Lashi	soul / spirit	sə̆⁵⁵ pju³¹	sə̆⁵⁵+pju³¹	 	 	1809 46	s ə̆ ⁵⁵ + p j u ³¹
259	Maru	soul / spirit	sə̆³¹ pjɔ³¹	sə̆³¹+pjɔ³¹	 	 *bja / *bra	1810 990	s ə̆ ³¹ + p j ɔ ³¹
260	Xiandao	soul / spirit	a³¹ pʐɔ⁵⁵	a³¹+pʐɔ⁵⁵	 	 	1811 46	a ³¹ + p ʐ ɔ ⁵⁵
4519	ProtoBurmish	soul / spirit	*bja	bja¹	*bja	*bja	46	b j a ¹
548	Rangoon	soup	hĩ⁵⁵ tɕho²²	hĩ⁵⁵+tɕho²²	 	 	526 86	h ĩ ⁵⁵ + tɕʰ o ²²
1723	Xiandao	soup	ɔŋ³¹ ʐɯŋ³¹	ɔŋ³¹+ʐɯŋ³¹	 	 	334 1309	ɔ ŋ ³¹ + ʐ ɯ ŋ ³¹
2854	Achang_Longchuan	soup	a³¹ ʐəŋ³¹	a³¹+ʐəŋ³¹	 	 *riŋH	3071 526	a ³¹ + ʐ ə ŋ ³¹
2855	Atsi	soup	sun²¹ viŋ²¹	sun²¹+viŋ²¹	 	 	3072 526	s u n ²¹ + v i ŋ ²¹
2856	Bola	soup	a³¹ ɣaŋ³¹	a³¹+ɣaŋ³¹	 	 	3073 526	a ³¹ + ɣ a ŋ ³¹
2857	Lashi	soup	tʃhɔn⁵⁵ jɤŋ³¹	tʃhɔn⁵⁵+jɤŋ³¹	 	 	3074 526	tʃʰ ɔ n ⁵⁵ + j ɤ ŋ ³¹
2858	Maru	soup	ɣaŋ³⁵	ɣaŋ³⁵		*riŋH	526	ɣ a ŋ ³⁵
4999	ProtoBurmish	soup	*riŋH	riŋ²	*riŋH	*riŋH	526	r i ŋ ²
2859	Achang_Longchuan	sour	mʐək⁵⁵	mʐək⁵⁵		*mrik	527	m ʐ ə k ⁵⁵
5000	ProtoBurmish	sour	*mrik	mrik⁴	*mrik	*mrik	527	m r i k ⁴
549	Old_Burmese	south	to₂ṅ	tOṅ		*duŋ	86	t o₂/ɔ ṅ/ŋ
550	Rangoon	south	tɑ̃u²²	tɑ̃u²²			1032	t ɑ̃u ²²
551	Atsi	south	pjin²¹ tsu̱ŋ⁵¹	pjin²¹+tsu̱ŋ⁵¹	 	 	1898 86	p j i n ²¹ + ts u̱ ŋ ⁵¹
733	Rangoon	sow	wɛʔ⁴ mɑ⁵³	wɛʔ⁴+mɑ⁵³	 	 	334 119	w ɛ ʔ ⁴ + m ɑ ⁵³
734	Achang_Longchuan	sow	o⁵⁵ tseŋ³⁵	o⁵⁵+tseŋ³⁵	 	*ʔo / *wa / *wo 	336 119	o ⁵⁵ + ts e ŋ ³⁵
735	Atsi	sow	vaʔ²¹ tsiŋ⁵¹	vaʔ²¹+tsiŋ⁵¹	 	 	334 119	v a ʔ ²¹ + ts i ŋ ⁵¹
736	Bola	sow	vaʔ³¹ taŋ⁵⁵	vaʔ³¹+taŋ⁵⁵	 	*wak *diŋ / *dziŋ	335 119	v a ʔ ³¹ + t a ŋ ⁵⁵
737	Lashi	sow	vuʔ³¹ tsəŋ³¹	vuʔ³¹+tsəŋ³¹	 	 	334 119	v u ʔ ³¹ + ts ə ŋ ³¹
738	Maru	sow	vɔʔ³¹ tsaŋ³¹	vɔʔ³¹+tsaŋ³¹	 	*wak *dziŋ	335 119	v ɔ ʔ ³¹ + ts a ŋ ³¹
739	Xiandao	sow	oʔ⁵⁵ tʂɯŋ⁵⁵	oʔ⁵⁵+tʂɯŋ⁵⁵	 	 	334 119	o ʔ ⁵⁵ + ʈʂ ɯ ŋ ⁵⁵
4809	ProtoBurmish	sow	*ʔo	ʔo¹	*ʔo	*ʔo	336	ʔ o ¹
1890	Atsi	spacious / commodious	lam⁵¹	lam⁵¹			344	l a m ⁵¹
1891	Bola	spacious / commodious	lɛ̃⁵⁵	lɛ̃⁵⁵		*lam / *lan	344	l ɛ̃ ⁵⁵
1892	Maru	spacious / commodious	lɛ̃³¹	lɛ̃³¹		*lam	344	l ɛ̃ ³¹
3114	Rangoon	span (thumb to middle finger)	thwɑ²²	thwɑ²²			597	tʰ w ɑ ²²
3115	Achang_Longchuan	span (thumb to middle finger)	tho⁵⁵	tho⁵⁵		*ʔto / *to	597	tʰ o ⁵⁵
3116	Atsi	span (thumb to middle finger)	tho⁵¹	tho⁵¹			597	tʰ o ⁵¹
3117	Bola	span (thumb to middle finger)	thɔ⁵⁵	thɔ⁵⁵			597	tʰ ɔ ⁵⁵
3118	Lashi	span (thumb to middle finger)	tho̱³³	tho̱³³			597	tʰ o̱ ³³
3119	Maru	span (thumb to middle finger)	thu³¹	thu³¹		*to	597	tʰ u ³¹
3120	Xiandao	span (thumb to middle finger)	tho⁵⁵	tho⁵⁵			597	tʰ o ⁵⁵
5070	ProtoBurmish	span (thumb to middle finger)	*to	to¹	*to	*to	597	t o ¹
1463	Atsi	sparrow	tʃo⁵¹ khjaŋ⁵⁵	tʃo⁵¹+khjaŋ⁵⁵	 	 	2321 1230	tʃ o ⁵¹ + kʰ j a ŋ ⁵⁵
1464	Bola	sparrow	tʃə̆ʔ³¹ khjɔ̃³⁵	tʃə̆ʔ³¹+khjɔ̃³⁵	 	 *kjaŋX	2322 1231	tʃ ə̆ ʔ ³¹ + kʰ j ɔ̃ ³⁵
1465	Lashi	sparrow	tʃo³¹ khjaŋ⁵³	tʃo³¹+khjaŋ⁵³	 	 	2323 1232	tʃ o ³¹ + kʰ j a ŋ ⁵³
1466	Maru	sparrow	tʃɔ̆³¹ khjɔ̃⁵⁵	tʃɔ̆³¹+khjɔ̃⁵⁵	 	 *kjaŋX / *kraŋX	2324 1233	tʃ ɔ̆ ³¹ + kʰ j ɔ̃ ⁵⁵
4403	Maru	sparrow hawk	ŋɔ̱ʔ⁵⁵ nɔʔ²¹	ŋɔ̱ʔ⁵⁵+nɔʔ²¹	 	*ʔŋak 	680 3718	ŋ ɔ̱ ʔ ⁵⁵ + n ɔ ʔ ²¹
4313	Bola	speak	ti̱³⁵	ti̱³⁵		*ʔtiX / *ʔteX	884	t i̱ ³⁵
486	Atsi	speech / words	taŋ²¹	taŋ²¹			72	t a ŋ ²¹
487	Bola	speech / words	tɔ̃³¹	tɔ̃³¹		*daŋH / *dzaŋH	72	t ɔ̃ ³¹
488	Lashi	speech / words	taŋ³³ kje̱i⁵³	taŋ³³+kje̱i⁵³	 	 	72 1886	t a ŋ ³³ + k j e̱i ⁵³
489	Maru	speech / words	tɔ̃³⁵	tɔ̃³⁵		*daŋH	72	t ɔ̃ ³⁵
944	Old_Burmese	spider	paṅʔ ku	paṅʔ+ku	 	 *gʊ	2112 163	p a ṅ/ŋ ʔ + k u
945	Rangoon	spider	pĩ⁵³ ku²²	pĩ⁵³+ku²²	 	 	2113 164	p ĩ ⁵³ + k u ²²
946	Achang_Longchuan	spider	kuŋ³¹ kai³⁵ ʑai⁵⁵	kuŋ³¹+kai³⁵+ʑai⁵⁵	  	  	2114 1153 2115	k u ŋ ³¹ + k ai ³⁵ + ʑ ai ⁵⁵
947	Atsi	spider	lă²¹ kaŋ²¹	lă²¹+kaŋ²¹	 	 	2116 164	l ă ²¹ + k a ŋ ²¹
948	Bola	spider	phi³¹ kɔ̃³¹	phi³¹+kɔ̃³¹	 	 *gaŋH	2117 164	pʰ i ³¹ + k ɔ̃ ³¹
949	Lashi	spider	laʔ³¹ kaŋ³³	laʔ³¹+kaŋ³³	 	 	2118 164	l a ʔ ³¹ + k a ŋ ³³
950	Maru	spider	phjɔ̆³¹ kɔ̃³⁵	phjɔ̆³¹+kɔ̃³⁵	 	 *gaŋH	2119 164	pʰ j ɔ̆ ³¹ + k ɔ̃ ³⁵
951	Xiandao	spider	koŋ³¹ kau⁵⁵	koŋ³¹+kau⁵⁵	 	 	2120 164	k o ŋ ³¹ + k au ⁵⁵
4636	ProtoBurmish	spider	*gʊ	gʊ¹	*gʊ	*gʊ	163	g ʊ ¹
4637	ProtoBurmish	spider	*gaŋH	gaŋ²	*gaŋH	*gaŋH	164	g a ŋ ²
855	Old_Burmese	split open / rend	ak	ak		*ʔak	142	a k
856	Rangoon	split open / rend	ɛʔ⁴	ɛʔ⁴			143	ɛ ʔ ⁴
857	Atsi	split open / rend	koʔ²¹	koʔ²¹			143	k o ʔ ²¹
858	Bola	split open / rend	kaʔ³¹	kaʔ³¹		*gak	143	k a ʔ ³¹
859	Lashi	split open / rend	kɔːʔ³¹	kɔːʔ³¹			143	k ɔː ʔ ³¹
860	Maru	split open / rend	kɔʔ³¹	kɔʔ³¹		*gak	143	k ɔ ʔ ³¹
4615	ProtoBurmish	split open / rend	*ʔak	ʔak⁴	*ʔak	*ʔak	142	ʔ a k ⁴
4616	ProtoBurmish	split open / rend	*gak	gak⁴	*gak	*gak	143	g a k ⁴
861	Atsi	split up (bamboo pole)	koʔ²¹	koʔ²¹			143	k o ʔ ²¹
862	Maru	split up (bamboo pole)	kɔʔ³¹	kɔʔ³¹		*gak	143	k ɔ ʔ ³¹
2787	Bola	split up (bamboo strips)	phja⁵⁵	phja⁵⁵		*pja	508	pʰ j a ⁵⁵
2788	Lashi	split up (bamboo strips)	phjɔː³³	phjɔː³³			508	pʰ j ɔː ³³
2789	Maru	split up (bamboo strips)	phjɔ³¹	phjɔ³¹		*pja / *pra	508	pʰ j ɔ ³¹
4981	ProtoBurmish	split up (bamboo strips)	*pja	pja¹	*pja	*pja	508	p j a ¹
3458	Maru	spoon	ʃɔ³¹	ʃɔ³¹		*ʔrja / *ʃa	706	ʃ ɔ ³¹
1204	Bola	spring (season)	kɔ³⁵ ŋjɛn³¹ jaʔ³¹	kɔ³⁵+ŋjɛn³¹+jaʔ³¹	  	  *jak	2215 2216 210	k ɔ ³⁵ + ŋ j ɛ n ³¹ + j a ʔ ³¹
3189	Atsi	spring (water)	vui⁵¹ tho⁵¹	vui⁵¹+tho⁵¹	 	 	3227 1531	v ui ⁵¹ + tʰ o ⁵¹
3190	Maru	spring (water)	ɣək³¹ thuk⁵⁵	ɣək³¹+thuk⁵⁵	 	 *tu / *tuH / *tuX	3228 1532	ɣ ə k ³¹ + tʰ u k ⁵⁵
4320	Bola	sprinkle / spray	ta̱k⁵⁵	ta̱k⁵⁵		*ʔtik	890	t a̱ k ⁵⁵
3781	Maru	sputum	khjauŋ³⁵ kjɔ̱ʔ⁵⁵	khjauŋ³⁵+kjɔ̱ʔ⁵⁵	 	 *ʔkjak / *ʔkrak	3470 192	kʰ j au ŋ ³⁵ + k j ɔ̱ ʔ ⁵⁵
1978	Old_Burmese	square / rectangular (lit. 'four corners')	liyḥ tho₂ṅ	lijḥ+thOṅ	 	*liH 	360 2627	l i j ḥ/⁵ + tʰ o₂/ɔ ṅ/ŋ
2328	Rangoon	stable / fence (horse)	mjĩ⁵⁵ zɑ̃u⁵⁵	mjĩ⁵⁵+zɑ̃u⁵⁵	 	 	456 2803	m j ĩ ⁵⁵ + z ɑ̃u ⁵⁵
2329	Achang_Longchuan	stable / fence (horse)	m̥ʐaŋ³¹ kok⁵⁵	m̥ʐaŋ³¹+kok⁵⁵	 	 	456 2804	m̥ ʐ a ŋ ³¹ + k o k ⁵⁵
2330	Atsi	stable / fence (horse)	mjaŋ²¹ khup⁵⁵	mjaŋ²¹+khup⁵⁵	 	 	456 2805	m j a ŋ ²¹ + kʰ u p ⁵⁵
